77,8,8.9,17,1.27
84,32,7.2,44,1.27
85,33,9.1,26,1.27
75,70,6.2,1311,1.27
75,35,8.5,60,1.27
30,4,2,23,1.27
86,60,8.6,433,1.27
71,52,6.3,89,1.27
57,27,7.9,139,1.27
69,4,6.3,4,1.27
78,46,8,110,1.27
85,50,8.5,332,1.27
80,6,4.9,123,1.27
79,8,8.1,22,1.26
68,36,5.8,21,1.26
85,23,8.4,77,1.26
59,20,7.7,6,1.26
75,42,7.2,166,1.26
65,29,8.9,51,1.25
86,10,8,6,1.25
76,26,6.3,278,1.25
68,7,7.4,33,1.25
63,64,6.9,223,1.25
83,54,8.5,134,1.25
64,27,8.3,74,1.25
79,62,8.4,194,1.25
86,32,7.6,81,1.25
88,71,8.6,348,1.25
69,44,8.8,190,1.25
74,22,8.5,135,1.25
52,37,6.2,106,1.25
87,45,8.6,34,1.25
81,51,8.9,155,1.24
52,15,6.8,4,1.24
87,29,8.3,90,1.24
85,10,9,96,1.24
78,20,7.7,6,1.24
78,9,6.9,34,1.24
76,8,7.8,13,1.24
61,44,8.1,54,1.24
79,53,7.7,308,1.24
76,36,6.4,66,1.23
32,6,4.6,29,1.23
83,30,5.9,39,1.23
91,89,8.8,152,1.23
70,16,8.1,19,1.23
57,51,5.5,102,1.23
63,38,7.2,69,1.23
80,49,8.5,73,1.23
76,81,8.3,662,1.23
80,22,9.1,37,1.23
70,59,6.7,48,1.23
75,31,7.3,42,1.23
63,6,7.7,9,1.23
82,56,7.8,57,1.23
78,65,8.2,468,1.22
63,39,7.5,27,1.22
80,43,8.5,48,1.22
86,29,9.5,150,1.22
89,24,8.3,61,1.22
89,19,7.8,16,1.22
84,16,8.7,17,1.22
71,30,8.4,12,1.21
70,28,6.9,16,1.21
73,55,7.8,22,1.21
85,52,7.7,164,1.21
69,22,8.5,111,1.21
85,69,8.1,206,1.21
86,41,8.6,184,1.21
73,47,7.4,237,1.21
86,13,9,91,1.21
83,24,9,45,1.21
76,34,8.3,130,1.21
75,16,7.6,39,1.21
71,27,5.1,299,1.21
87,54,7.7,355,1.21
85,61,8.6,105,1.21
59,19,5.1,20,1.2
73,19,8.2,10,1.2
78,37,8.4,16,1.2
82,36,7.1,55,1.2
90,54,9.1,137,1.2
65,33,7.1,75,1.2
70,17,7,4,1.2
92,22,8.5,26,1.2
68,6,5.4,9,1.2
55,14,6.8,9,1.19
81,28,7.5,81,1.19
81,78,8.6,377,1.19
71,4,7.7,7,1.19
83,19,8.4,43,1.19
89,11,5.2,393,1.19
75,46,8.6,113,1.19
84,23,8,19,1.19
68,11,7.8,15,1.19
76,14,7.3,11,1.19
76,32,7.9,17,1.19
87,54,8.2,147,1.18
78,37,7.9,282,1.18
88,9,9.4,201,1.18
77,23,7.7,36,1.18
95,16,7.5,22,1.18
64,33,6.5,55,1.18
77,43,8.7,70,1.17
70,14,8.8,60,1.17
52,36,4.9,222,1.17
76,8,7.6,11,1.17
62,22,7.2,36,1.17
72,28,6.9,80,1.17
57,4,8.4,37,1.17
96,57,7.9,3756,1.17
84,39,8.6,2754,1.17
81,38,8.1,55,1.17
65,23,5.8,28,1.17
74,43,7.3,118,1.17
84,75,5.3,1711,1.17
81,43,8,31,1.17
76,36,7.3,34,1.16
85,19,8.9,53,1.16
70,31,6.3,24,1.16
83,13,7.9,16,1.16
79,82,7.6,328,1.16
43,17,4.1,176,1.16
85,17,8.5,22,1.16
77,13,7.6,21,1.16
88,22,5.8,328,1.16
88,41,8,238,1.16
45,39,5.8,89,1.16
78,32,8.2,66,1.15
83,29,8.1,30,1.15
73,15,8.3,30,1.15
69,20,7.3,30,1.15
43,5,3.4,13,1.15
86,37,6.7,228,1.15
53,43,5.4,437,1.15
83,9,7.9,14,1.15
76,55,8.3,21,1.15
92,40,8.5,2360,1.15
68,28,9,28,1.15
62,44,5.1,164,1.15
79,33,8.4,38,1.14
91,77,9.1,933,1.14
81,12,8.5,17,1.14
88,46,7.5,155,1.14
74,22,7.5,121,1.14
56,36,7.1,50,1.14
65,42,6.6,47,1.14
76,27,9,21,1.14
84,31,9.1,31,1.14
81,66,8.8,32,1.14
81,89,7.7,1137,1.14
73,15,8.8,32,1.14
79,60,8.2,201,1.14
87,32,8,47,1.13
50,8,4.7,6,1.13
83,88,7.8,621,1.13
67,25,6.1,31,1.13
84,55,8.6,14,1.13
79,66,7.8,362,1.13
85,69,6.8,108,1.13
79,50,8.1,795,1.13
73,51,8.6,209,1.13
82,48,5.9,15,1.13
73,73,7.6,179,1.12
57,15,7.6,9,1.12
78,50,8.3,32,1.12
82,85,8.4,201,1.12
82,44,8.6,63,1.12
80,27,8.3,52,1.12
78,46,5.1,27,1.12
77,30,8.2,62,1.12
71,4,2.6,10,1.12
86,15,8,19,1.12
79,77,8.1,165,1.12
93,61,9.2,1228,1.12
83,60,8.3,40,1.12
70,91,6,202,1.12
88,60,8.7,59,1.12
79,75,4.5,2380,1.11
74,38,7.6,51,1.11
69,50,6.3,31,1.11
84,52,7.3,95,1.11
82,8,6.8,13,1.11
94,70,9,160,1.11
87,79,8.7,664,1.11
75,43,7.7,100,1.11
69,50,7.7,598,1.11
85,62,8,468,1.1
81,23,7.4,29,1.1
86,60,8.5,176,1.1
80,66,8.2,283,1.1
61,16,6.9,14,1.1
87,39,8.1,109,1.1
73,54,6.7,77,1.1
80,13,8.5,44,1.1
77,18,5.8,74,1.09
77,34,8.1,52,1.09
86,54,5.7,87,1.09
75,21,8.9,39,1.09
66,13,4.4,7,1.09
97,22,6,47,1.09
68,51,7.6,58,1.09
83,37,6.6,363,1.09
92,27,8.3,48,1.09
54,51,6.9,198,1.09
75,56,8.3,99,1.09
47,52,2.1,98,1.09
65,32,8.3,33,1.09
74,42,6.9,41,1.09
76,20,5.5,65,1.09
84,70,8,72,1.09
88,15,8.9,77,1.08
73,28,7.2,9,1.08
90,62,6.9,2981,1.08
85,47,7.4,67,1.08
75,69,7.5,265,1.08
58,21,6,19,1.08
91,90,7.4,594,1.08
70,10,8.1,49,1.08
40,23,6.1,22,1.08
67,59,8.1,106,1.08
69,6,7.3,121,1.08
59,7,6.7,15,1.07
47,9,5,38,1.07
82,14,7.4,83,1.07
73,17,7.3,8,1.07
85,59,7.3,245,1.07
76,57,6.6,198,1.07
76,29,7.8,36,1.07
86,57,8.4,96,1.07
88,44,8.8,57,1.07
70,31,5.6,5,1.07
75,32,8.6,95,1.07
66,62,5.9,552,1.07
75,43,8.5,84,1.06
81,25,7.3,14,1.06
90,77,7.3,146,1.06
65,20,6.5,21,1.06
89,21,8.4,188,1.06
84,72,8,42,1.06
80,56,8.3,154,1.06
89,36,8.7,37,1.06
71,28,8.3,22,1.06
91,18,5.6,668,1.06
64,64,7.3,247,1.06
77,21,6.3,18,1.06
87,21,9.1,639,1.06
72,42,8.1,61,1.06
65,12,7.7,6,1.06
63,9,8.8,10,1.06
83,81,7.9,292,1.06
72,69,7.2,152,1.06
84,50,8.4,183,1.06
87,52,7.1,122,1.06
71,24,7,16,1.05
83,32,8,32,1.05
75,22,6.9,36,1.05
75,55,8,60,1.05
81,31,9,36,1.05
89,21,8,22,1.05
82,16,8.3,85,1.05
61,17,8.3,6,1.05
82,14,8.4,5,1.05
70,57,6.1,279,1.05
92,73,7.6,213,1.05
80,35,7.9,32,1.05
81,22,8.9,17,1.04
91,17,9,132,1.04
80,59,8.4,36,1.04
83,40,7.7,645,1.04
74,22,8.9,39,1.04
73,25,8.7,6,1.04
65,57,7.3,168,1.04
86,19,8.5,22,1.04
46,38,4.4,455,1.04
83,32,8.8,29,1.04
71,52,7.7,71,1.03
81,23,7.5,54,1.03
68,85,5.8,404,1.03
79,30,8.4,17,1.03
88,56,7.9,102,1.03
86,30,7.4,92,1.03
73,54,7,31,1.03
84,29,8.1,41,1.03
75,48,7.6,33,1.03
67,12,7,8,1.03
82,16,8.8,12,1.03
86,74,8.4,329,1.03
77,36,7.7,30,1.03
86,18,8.5,3552,1.03
93,12,8.5,46,1.03
78,28,8.6,28,1.03
79,58,8.8,39,1.02
65,13,6.1,26,1.02
72,24,7,22,1.02
72,27,8.4,61,1.02
70,25,6.4,14,1.02
90,17,6.2,91,1.02
86,58,8.1,89,1.02
54,24,7.9,130,1.02
61,11,6,5,1.02
48,6,3.3,4,1.02
71,41,7.4,25,1.02
84,83,7.6,439,1.02
83,31,5.3,33,1.02
83,27,8.7,6,1.02
66,29,6.9,108,1.02
92,10,7.7,45,1.02
70,29,8.7,29,1.02
80,40,8.2,89,1.02
51,18,3.6,8,1.01
74,23,8,27,1.01
80,54,7.9,101,1.01
64,19,6.1,38,1.01
81,74,8,302,1.01
72,32,7.3,318,1.01
90,16,8.5,525,1.01
81,73,7,189,1.01
86,5,8.3,10,1.01
77,70,7.7,758,1.01
76,74,8,273,1.01
51,5,8,8,1
67,12,4.5,6,1
86,73,8.4,255,1
92,39,8.9,54,1
72,16,9.3,54,1
87,43,8.4,238,1
79,24,8.5,10,0.99
79,16,7.8,33,0.99
82,25,6.6,49,0.99
85,60,7.6,88,0.99
83,46,8.6,55,0.99
55,65,6.5,294,0.99
88,13,9.1,69,0.99
66,20,8,35,0.99
87,63,8.2,94,0.99
70,39,5,26,0.99
51,22,6.6,120,0.99
70,35,8.2,20,0.99
78,48,8.1,84,0.99
75,26,8.3,30,0.99
89,66,8.4,1106,0.99
79,26,8.7,43,0.98
80,17,6.8,11,0.98
75,21,6.2,17,0.98
77,55,8.2,336,0.98
91,48,7.9,3450,0.98
54,27,5.4,34,0.98
44,19,6.6,25,0.98
59,13,5.9,18,0.98
78,68,6.4,694,0.98
86,23,7.7,113,0.98
82,58,7.5,383,0.98
82,46,7.6,34,0.97
87,38,8.3,27,0.97
93,47,8.9,1841,0.97
81,31,5.3,33,0.97
88,31,9.2,144,0.97
82,88,8,268,0.97
75,21,5.9,47,0.97
85,19,7.6,53,0.97
75,37,7.9,67,0.97
81,34,8.7,23,0.97
89,23,5.5,5926,0.97
54,17,2.1,11,0.97
79,20,6.6,15,0.97
78,35,5.2,53,0.97
77,35,7.9,39,0.97
84,25,9.1,16,0.97
86,16,9,44,0.97
87,41,9.1,174,0.96
88,43,8.2,3183,0.96
76,46,4.3,894,0.96
76,37,6.4,522,0.96
85,22,8.1,9,0.96
65,12,7.5,111,0.96
77,26,7.5,17,0.96
82,48,8.6,73,0.96
71,33,7.9,43,0.96
81,27,8.4,24,0.96
88,76,8.5,4378,0.96
70,21,6.9,92,0.96
85,28,8.7,22,0.95
52,47,6.7,18,0.95
69,58,6.9,110,0.95
71,64,7.4,88,0.95
60,8,7.7,11,0.95
63,4,7.6,7,0.95
87,29,8.6,53,0.95
60,50,7.8,238,0.95
71,10,8.6,34,0.95
74,69,7.3,540,0.95
78,39,4.1,303,0.95
78,59,8,177,0.95
79,18,6.9,156,0.95
75,20,8.4,12,0.95
79,53,7.7,114,0.95
73,79,7.3,126,0.95
68,56,6.9,62,0.95
73,42,7.1,34,0.95
70,67,7.4,254,0.94
73,9,7.8,13,0.94
81,65,8.2,231,0.94
79,45,8.4,74,0.94
84,27,7.7,314,0.94
77,18,4.8,42,0.94
64,38,7.8,19,0.94
78,37,7,49,0.94
83,26,6.7,37,0.94
83,61,7.6,162,0.94
47,15,4.5,21,0.94
87,69,9.1,293,0.94
92,41,7.8,72,0.94
83,30,8.9,31,0.94
79,20,6.8,18,0.93
77,32,7.9,187,0.93
79,38,6.2,157,0.93
70,13,6.1,24,0.93
90,25,8.5,21,0.93
85,28,6.9,703,0.93
64,77,7.5,213,0.93
70,26,5.5,4,0.93
81,71,8.7,87,0.93
85,20,8.6,17,0.93
71,16,8.8,8,0.93
90,86,8,597,0.93
83,25,8.6,19,0.93
71,21,7,5,0.93
61,11,4.8,5,0.93
66,58,7,76,0.93
77,47,7.8,112,0.93
73,43,7.1,75,0.93
39,5,5.6,8,0.93
76,48,8,70,0.93
80,5,6.8,12,0.93
80,21,6.2,1489,0.93
89,38,8.2,2482,0.93
59,29,8.7,31,0.92
71,27,7.5,21,0.92
63,17,3.3,9,0.92
86,29,7.1,70,0.92
61,11,6.7,44,0.92
81,53,9.2,203,0.92
80,44,7.8,190,0.92
85,31,8.5,575,0.92
82,33,8.4,363,0.92
87,23,7.5,75,0.92
48,9,6.4,13,0.92
73,71,7.7,224,0.92
60,34,6.1,16,0.92
79,47,7.1,34,0.92
59,32,8,46,0.92
79,56,7.8,161,0.92
74,21,8.2,62,0.91
70,20,6.7,7,0.91
78,20,5.4,14,0.91
76,23,8.1,12,0.91
77,63,7.2,53,0.91
76,27,8.3,48,0.91
63,15,8.9,23,0.91
92,59,8.9,950,0.91
90,13,8.7,31,0.91
57,25,7.4,57,0.91
86,15,5.7,183,0.91
81,38,6.8,110,0.91
56,26,8.1,57,0.91
75,20,7.9,12,0.91
76,42,6.5,53,0.91
80,23,7.6,5,0.9
78,68,8.3,432,0.9
77,80,3.4,1221,0.9
71,24,7,186,0.9
78,36,7.6,9,0.9
73,75,7.3,82,0.9
90,52,8.8,114,0.9
76,45,6.7,344,0.9
88,82,8.3,818,0.9
70,60,5.7,174,0.9
70,46,7,80,0.9
71,64,5.7,2421,0.9
70,44,8.1,8,0.9
74,44,7.4,10,0.9
74,13,5.2,118,0.9
73,28,7.6,34,0.9
50,14,6.5,28,0.9
71,16,7.5,15,0.9
61,4,5.2,11,0.9
86,53,7.8,49,0.9
82,63,8.5,14,0.9
85,28,7.6,14,0.9
68,21,6.6,27,0.9
76,25,8,20,0.89
91,22,8.5,59,0.89
67,64,6.3,121,0.89
83,29,6.2,16,0.89
77,47,6.7,58,0.89
84,16,8.6,58,0.89
85,38,9.1,132,0.89
77,56,8.3,80,0.89
62,11,5.5,8,0.89
83,10,8.2,22,0.89
85,16,7.5,6,0.89
83,43,7.8,30,0.89
81,67,8.1,84,0.89
75,12,7.8,20,0.89
80,41,7.3,17,0.89
80,18,8.4,22,0.89
70,25,7.1,16,0.89
70,17,7.9,15,0.89
79,9,4.1,34,0.89
68,43,8.1,40,0.88
71,30,7.5,49,0.88
86,40,4.2,6430,0.88
78,37,8.1,60,0.88
84,43,7.5,65,0.88
78,47,7.8,91,0.88
84,23,8.3,13,0.88
78,52,8.3,144,0.88
51,11,7.8,17,0.88
77,27,6.4,194,0.88
82,78,8.5,397,0.88
74,55,7.3,81,0.88
61,8,5.5,18,0.88
90,40,6.6,2299,0.88
93,57,8.2,137,0.88
75,49,7.6,45,0.88
86,25,8.1,18,0.88
82,49,7.8,345,0.88
88,49,8.8,45,0.87
76,29,6.8,27,0.87
48,4,6.6,16,0.87
69,29,7.2,30,0.87
81,33,8.8,17,0.87
80,47,7.9,468,0.87
80,71,7.7,446,0.87
68,20,7.2,105,0.87
69,27,8.1,35,0.87
63,31,6.8,29,0.87
73,69,6.9,159,0.87
69,17,7.3,19,0.87
87,62,7.9,131,0.87
83,59,7.4,94,0.87
85,84,8.1,237,0.87
88,37,9,37,0.87
65,14,8.1,17,0.87
62,17,4.9,12,0.87
76,65,8.3,149,0.87
92,19,8.3,129,0.87
55,14,8.2,16,0.87
77,23,6.3,288,0.87
72,43,7.1,73,0.87
76,29,8.5,28,0.86
80,69,6.2,160,0.86
76,42,8.5,26,0.86
81,10,8.3,14,0.86
74,14,8.4,11,0.86
53,4,5.8,4,0.86
72,65,6.5,51,0.86
76,46,7.9,14,0.86
72,15,9.1,39,0.86
83,61,8.1,58,0.85
73,22,7.3,25,0.85
81,33,7,28,0.85
88,26,8.9,14,0.85
81,34,7.6,376,0.85
71,32,7.2,51,0.85
82,50,8.2,193,0.85
83,52,7.7,115,0.85
65,9,8,11,0.85
86,31,8.2,48,0.85
72,19,7.7,72,0.85
64,17,7.9,31,0.85
75,25,8.4,26,0.85
85,22,7.4,25,0.85
78,65,8.7,95,0.85
74,56,7,88,0.85
84,39,7.1,422,0.84
80,41,8.8,30,0.84
61,48,7.4,113,0.84
71,59,7.9,216,0.84
78,74,7.9,96,0.84
63,27,7.1,7,0.84
84,87,8.9,1548,0.84
83,30,7.8,39,0.84
84,50,7.8,53,0.84
62,15,5.3,20,0.84
83,59,8.4,89,0.84
86,14,8.1,10,0.84
77,9,6.2,40,0.84
51,15,4.9,19,0.84
67,37,6.8,131,0.84
89,50,9,132,0.84
86,53,8.4,108,0.84
57,11,6.7,28,0.83
82,19,7.2,22,0.83
75,17,8.8,24,0.83
78,18,6.6,16,0.83
60,52,7.4,21,0.83
49,76,4.4,456,0.83
57,6,5,5,0.83
82,17,5.8,41,0.83
77,45,7.8,49,0.83
78,40,6.7,17,0.83
79,18,8.5,18,0.83
83,59,8.8,130,0.83
77,25,8.2,6,0.83
69,41,7.4,38,0.83
84,51,5.3,191,0.83
84,55,7.8,171,0.83
75,33,7.6,197,0.83
82,52,4.3,1197,0.83
70,16,1.8,442,0.82
78,30,7.8,25,0.82
91,27,9,27,0.82
81,29,8.2,33,0.82
86,66,7.9,23,0.82
65,18,8.2,28,0.82
83,49,8,34,0.82
75,18,6.4,15,0.82
78,30,9,20,0.82
77,59,7.6,91,0.82
90,47,8.9,634,0.82
74,27,8.8,158,0.82
63,33,7,100,0.82
86,43,8,45,0.81
78,9,8.7,31,0.81
73,8,6.1,9,0.81
86,55,7.2,74,0.81
66,43,8.7,52,0.81
81,8,8.8,37,0.81
60,48,7.6,25,0.81
86,60,8.7,102,0.81
78,34,7.6,29,0.81
70,34,8.2,17,0.81
73,18,5.9,111,0.81
80,20,6.9,14,0.81
74,46,7.1,30,0.81
75,31,4.4,166,0.81
60,27,7.5,63,0.81
75,58,8.2,73,0.8
75,36,7.6,50,0.8
80,39,8.3,43,0.8
79,69,8.5,99,0.8
45,6,7.8,11,0.8
80,14,8.1,28,0.8
87,65,8.2,110,0.8
83,55,7.5,35,0.8
78,86,8.9,513,0.8
72,9,4.6,5,0.8
84,62,8.1,79,0.8
86,14,8.5,223,0.8
68,16,8.3,15,0.8
57,8,7,15,0.8
57,9,7.3,10,0.79
73,31,8.6,61,0.79
71,11,6.3,15,0.79
48,10,6.4,5,0.79
74,10,5.8,5,0.79
79,28,8.9,148,0.79
85,40,5.3,1471,0.79
34,6,5.3,6,0.79
83,63,8,456,0.79
76,12,5.4,107,0.79
74,69,7,173,0.79
78,23,8.4,19,0.79
65,72,6.9,60,0.79
75,59,7.8,320,0.79
87,54,7.1,680,0.79
84,75,7.7,325,0.79
76,52,5,30,0.79
83,6,8.3,23,0.79
82,20,8.2,23,0.79
64,5,7.3,18,0.79
72,56,7.2,150,0.79
53,17,6,34,0.79
69,32,7.3,19,0.79
55,5,3.1,57,0.78
65,80,7,458,0.78
81,38,7.7,9,0.78
85,59,8.1,148,0.78
74,31,8.5,39,0.78
79,63,8.1,86,0.78
86,59,7.4,105,0.78
57,43,6.3,192,0.78
68,10,7.8,32,0.78
88,59,8.9,283,0.78
73,34,8.2,30,0.78
85,39,7.7,87,0.78
81,12,8.4,18,0.78
80,17,8.6,46,0.78
72,38,6.3,52,0.78
87,55,8.2,209,0.78
48,47,3.8,449,0.77
71,43,7.4,34,0.77
81,74,8.6,176,0.77
57,14,7.1,19,0.77
81,75,7.3,229,0.77
53,30,6.3,46,0.77
78,13,8.5,24,0.77
52,56,4.9,330,0.77
70,36,6.5,15,0.77
70,22,6.6,18,0.77
38,14,5,6,0.77
69,42,7.5,31,0.77
84,33,8.7,16,0.77
77,16,8.4,27,0.77
81,15,8.4,17,0.77
45,26,3,29,0.77
46,28,5.9,34,0.77
57,26,7.2,58,0.77
79,45,8.2,38,0.77
66,5,6.7,49,0.76
56,57,4.7,69,0.76
94,4,8.7,40,0.76
52,7,6.8,37,0.76
85,54,8,188,0.76
91,80,8.2,1217,0.76
63,25,8,41,0.76
65,47,6.9,30,0.76
52,29,3.3,31,0.76
81,53,8.8,24,0.76
39,6,7.6,5,0.76
87,22,7.6,19,0.76
95,52,8.8,5999,0.76
51,48,4.9,278,0.76
71,10,7.8,31,0.76
60,35,6,8,0.75
67,8,8.4,9,0.75
81,58,7.9,86,0.75
76,10,8.9,55,0.75
89,56,8.4,704,0.75
55,46,5.8,30,0.75
95,10,7.3,900,0.75
81,75,7.8,69,0.75
58,22,6,8,0.75
60,18,7,27,0.75
86,46,7.8,22,0.75
72,9,6,9,0.75
72,6,5.2,25,0.75
81,53,6.7,150,0.75
69,30,6.5,6,0.75
78,21,7.4,49,0.75
82,56,7.2,386,0.75
83,55,7.8,12,0.75
75,23,7.9,16,0.75
62,24,7.6,14,0.75
81,22,7.9,27,0.75
76,27,9,18,0.75
69,63,7.1,120,0.75
59,42,6.5,61,0.75
80,47,6.9,106,0.75
54,45,7.1,57,0.74
76,45,5.7,9,0.74
79,25,7.7,33,0.74
63,37,7.9,31,0.74
67,53,7.2,50,0.74
70,19,8.8,31,0.74
69,11,6.5,31,0.74
91,30,7.9,915,0.74
80,20,7.4,771,0.74
79,39,6.8,179,0.74
84,53,7.4,40,0.74
74,30,7.2,204,0.74
60,20,7.1,31,0.74
85,56,8.1,136,0.74
77,28,6.7,82,0.74
83,29,8.2,24,0.74
86,42,6.8,1594,0.74
79,67,8.2,264,0.74
87,36,7.8,114,0.74
82,8,8,71,0.74
49,18,6.3,4,0.74
72,31,8.3,25,0.74
74,48,7.3,51,0.73
85,45,5.9,3926,0.73
72,42,8,136,0.73
55,24,6.9,19,0.73
79,30,6.6,7,0.73
55,15,4.8,4,0.73
76,10,8.9,20,0.73
78,11,7.7,9,0.73
76,5,8,15,0.73
79,50,6.3,268,0.73
80,30,8.7,32,0.73
86,47,7.7,180,0.73
72,39,5.8,168,0.73
88,49,7.7,71,0.73
79,43,6.9,20,0.73
84,67,8.7,27,0.73
71,70,7,87,0.73
86,55,9,86,0.73
75,6,6.6,26,0.73
80,53,7.1,65,0.73
74,23,7.1,83,0.73
64,17,8.7,13,0.73
74,16,6.8,25,0.72
65,15,7,22,0.72
73,13,7.5,12,0.72
74,52,7.9,54,0.72
65,9,5.2,5,0.72
76,71,4.2,3742,0.72
68,10,6.6,9,0.72
74,45,6.7,155,0.72
73,39,8.9,16,0.72
55,32,7,28,0.72
79,33,6,8,0.72
79,31,7.1,34,0.72
83,56,8.1,169,0.72
83,17,7.7,205,0.72
72,12,8.4,18,0.72
86,48,8.2,87,0.72
77,23,7.2,24,0.72
90,27,8.1,61,0.72
74,16,6.4,161,0.72
75,6,5.4,7,0.72
82,20,8.6,11,0.72
93,32,9.3,10665,0.72
84,61,7.1,54,0.72
66,10,8.5,37,0.72
91,33,8.3,107,0.72
75,47,6.6,30,0.72
81,58,8.2,86,0.72
87,46,8.3,1467,0.72
87,81,7.1,166,0.72
79,17,8.1,18,0.71
92,16,8.3,16,0.71
86,59,8.4,137,0.71
89,57,8.2,2235,0.71
60,4,7.2,23,0.71
93,30,9,48,0.71
91,56,8,1970,0.71
39,10,7,47,0.71
66,8,4,5,0.71
73,30,7.8,23,0.71
85,41,8.8,315,0.71
48,13,5.1,24,0.71
49,6,6.2,5,0.71
75,10,6.8,8,0.71
68,8,6.5,4,0.71
77,32,7.4,14,0.71
73,54,7.8,117,0.71
59,31,7.3,49,0.71
83,24,7.7,26,0.71
77,41,7.9,16,0.71
82,65,6.4,186,0.7
65,43,5.9,21,0.7
50,44,5.5,182,0.7
89,19,8.5,24,0.7
67,43,6.9,8,0.7
81,30,7.8,44,0.7
86,4,7.1,18,0.7
58,28,5.9,14,0.7
78,51,8.4,79,0.7
73,33,8.3,19,0.7
79,61,8.1,372,0.7
84,22,8.2,11,0.7
89,84,8.6,113,0.7
68,60,7,158,0.7
78,61,7.5,91,0.7
86,56,7,72,0.7
92,28,9,95,0.7
66,16,6.6,9,0.7
65,30,7.6,62,0.7
66,35,6.4,16,0.7
58,16,8.1,49,0.7
85,33,8.7,76,0.7
90,33,8.8,127,0.7
43,18,3.3,25,0.7
80,63,7.6,130,0.7
73,8,7.5,39,0.7
65,49,7.4,45,0.7
65,19,7.5,27,0.69
70,15,6.8,6,0.69
89,37,7.4,34,0.69
77,41,8.6,74,0.69
40,30,4.4,9,0.69
68,22,8.1,7,0.69
62,35,4.9,11,0.69
65,16,6.3,15,0.69
76,65,7.4,438,0.69
75,18,5.8,175,0.69
50,12,3.3,4,0.69
77,14,8.3,27,0.69
75,49,7.6,120,0.69
84,23,8.5,21,0.69
77,56,6.1,173,0.69
82,37,7.7,55,0.69
78,44,8.7,54,0.68
63,8,9,4,0.68
81,28,7.3,20,0.68
68,61,6.4,87,0.68
89,22,8.8,24,0.68
70,43,7.1,17,0.68
66,49,6.9,122,0.68
89,29,8,12,0.68
85,46,8.8,172,0.68
72,21,8.1,20,0.68
67,41,7.1,178,0.68
85,46,8.5,111,0.68
82,42,8.6,12,0.68
82,8,8.4,162,0.68
42,27,6.2,45,0.68
80,39,7.5,22,0.68
85,47,8.7,20,0.68
76,24,8.9,81,0.68
79,18,7.8,397,0.68
69,7,6.8,5,0.68
82,6,8.8,37,0.67
84,38,8.8,33,0.67
84,59,7.3,561,0.67
60,33,7,40,0.67
89,45,8.6,2386,0.67
79,24,7.3,430,0.67
74,23,9,33,0.67
78,54,8.9,89,0.67
71,31,7.1,98,0.67
67,38,6,39,0.67
81,39,7.2,139,0.67
63,54,6.8,121,0.67
86,42,7.7,127,0.67
68,8,7.1,11,0.67
73,9,6.4,20,0.67
66,7,6.8,5,0.67
81,38,8.8,9,0.66
77,41,7.2,25,0.66
62,12,7.2,11,0.66
67,26,6.9,9,0.66
78,13,8.1,21,0.66
65,46,6.3,43,0.66
65,6,6.6,17,0.66
80,35,7.7,107,0.66
61,21,7.9,9,0.66
58,10,8.3,12,0.66
74,13,8,27,0.66
69,32,2.9,52,0.66
83,70,7.8,237,0.66
88,52,8.4,71,0.66
70,7,6,12,0.66
78,30,8.7,20,0.66
83,44,6.6,86,0.66
81,56,7.9,515,0.66
92,35,8.7,465,0.66
81,30,9,15,0.66
94,68,8.5,7322,0.66
64,7,7.1,7,0.66
67,37,7.1,199,0.66
76,33,6.6,42,0.66
71,7,7.4,5,0.66
63,44,7.3,47,0.66
71,30,7.9,35,0.66
60,30,6.9,29,0.66
71,35,7.8,61,0.66
88,64,8,69,0.66
70,17,6.7,44,0.65
73,6,8.6,5,0.65
73,39,8.3,265,0.65
63,30,6.3,26,0.65
74,36,9,54,0.65
89,50,8.5,161,0.65
60,20,8.9,7,0.65
76,32,7.4,25,0.65
60,23,6.6,5,0.65
47,11,6,6,0.65
82,34,7.2,9,0.65
85,51,7.8,192,0.65
84,41,7.8,29,0.65
89,34,9.4,97,0.65
60,35,7.4,19,0.65
80,61,8.4,179,0.65
63,55,9.1,88,0.65
77,48,8.8,43,0.65
68,29,6.7,48,0.65
80,51,6.9,20,0.65
54,11,7.5,26,0.65
64,5,8,20,0.65
64,31,7.6,358,0.64
67,23,6.6,12,0.64
84,10,7.7,1470,0.64
54,12,6.2,29,0.64
60,16,8,44,0.64
64,38,8,129,0.64
68,5,7.7,25,0.64
84,34,8.4,49,0.64
72,21,7.7,22,0.64
60,38,7,32,0.64
50,5,4,65,0.64
74,32,7.4,28,0.64
83,51,7.4,27,0.64
58,24,7.2,13,0.64
79,30,6.4,15,0.64
61,39,6.6,48,0.64
85,41,5.5,275,0.64
88,20,7.7,34,0.64
81,45,8.9,62,0.64
61,37,7.9,29,0.64
75,38,7.3,31,0.64
67,18,8.2,10,0.64
88,56,7.7,569,0.64
64,18,5.9,176,0.64
57,33,7.4,30,0.64
84,22,6.8,60,0.64
74,34,7.7,109,0.64
74,31,5.1,336,0.64
63,25,5.7,12,0.64
67,34,7,36,0.64
82,44,7.3,41,0.63
81,50,8,45,0.63
91,10,6.9,36,0.63
82,45,4.5,4533,0.63
78,24,8.8,5,0.63
73,28,6.8,10,0.63
88,11,7.7,11,0.63
55,58,7,110,0.63
