Name,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Shin Megami Tensei: Devil Survivor 2,79,21,8.8,45,0.31
Einhänder,,,,,0.31
Tiny Toon Adventures: The Great Beanstalk,,,,,0.31
Sonic Boom: Rise of Lyric,32,28,3.6,587,0.31
Metro: Last Light,,,,,0.31
The Settlers 7: Paths to a Kingdom,79,33,5.2,213,0.31
WipEout Pulse,82,40,8.6,31,0.31
The Legend of Spyro: Dawn of the Dragon,62,35,7.2,26,0.31
Foto Frenzy: Spot The Diffrence,,,,,0.31
Armored Core: Silent Line,,,,,0.31
SD Gundam G Generation Wars,,,,,0.31
Dr. Seuss: How the Grinch Stole Christmas,,,,,0.31
Fuel,66,45,7,45,0.31
Panzer Dragoon II Zwei,,,,,0.31
Tropico 5,76,17,7.1,110,0.31
KISS Pinball,26,7,3.8,8,0.31
Brothers In Arms: Earned in Blood,85,41,8.6,25,0.31
LEGO Legends of Chima: Laval's Journey,65,5,3.6,7,0.31
2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,,,,,0.31
Super Robot Taisen Complete Box,,,,,0.31
Peppa Pig: Theme Park Fun,,,,,0.31
Skylanders: SuperChargers,81,51,3.3,29,0.31
7 Wonders II,60,5,tbd,,0.31
My Horse & Me,,,,,0.31
Dark Void,59,69,6,61,0.31
Gold's Gym: Cardio Workout (Others sales),,,,,0.31
Goemon's Great Adventure,,,,,0.31
Hot Wheels Turbo Racing,,,,,0.31
Vigilante 8,,,,,0.31
Bass Hunter 64,,,,,0.31
Doubutsu no Mori,,,,,0.31
Jikkyou Powerful Pro Yakyuu 4,,,,,0.31
Happy Feet,,,0.3,9,0.31
Manhunt 2,69,15,8.1,38,0.31
Mega Man Maverick Hunter X,79,34,8.3,44,0.31
J-League Winning Eleven 2007: Club Championship,,,,,0.31
Barbie as The Island Princess,,,tbd,,0.31
Star Wars Jedi Knight II: Jedi Outcast,81,24,6.8,15,0.31
Clash of the Titans,41,28,1.7,17,0.31
Mega Man Battle Network 2,81,15,9,21,0.31
Major League Baseball 2K8,67,23,5.6,8,0.31
Pandora's Tower,73,48,8,99,0.31
Mountain King,,,,,0.31
Jampack Volume 12,,,,,0.31
Lord of the Rings: Battle for Middle-Earth,,,,,0.31
Shaun White Snowboarding,,,tbd,,0.31
SimAnimals,58,13,2.1,35,0.31
Tiger Woods PGA Tour 06,71,36,7.4,8,0.31
Shin Megami Tensei: Devil Summoner - Soul Hackers,,,,,0.31
MySims SkyHeroes,,,tbd,,0.31
Jonah Lomu Rugby Challenge,73,14,6,8,0.31
Demolition Racer,,,,,0.31
Midway Arcade Treasures 2,74,38,7.4,7,0.31
Final Fantasy IV,,,,,0.31
The Incredible Hulk,46,21,tbd,,0.31
NASCAR Thunder 2003,85,12,6.6,5,0.31
SD Gundam G Generation: Overworld,,,,,0.31
Shin Megami Tensei: Devil Summoner - Soul Hackers,,,,,0.31
Mega Man Zero Collection,78,15,8.9,39,0.31
SingStar Take That,,,,,0.31
NHL FaceOff 2000,,,,,0.31
Pro Evolution Soccer 2013,82,33,6.9,77,0.31
Star Wars Racer Revenge,73,34,8.5,11,0.31
Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,,,,,0.31
NCAA Final Four 2002,52,14,6.5,8,0.31
South Park: Chef's Luv Shack,,,,,0.31
Cabela's Outdoor Adventures (2009),,,7.8,4,0.31
Music Maker,,,tbd,,0.31
Slot Machine,,,,,0.31
Ganbare Goemon 2: Kiteretsu Shougun Magginesu,,,,,0.31
Shrek's Carnival Craze Party Games,,,,,0.31
Astroblast,,,,,0.31
40 Winks,,,,,0.31
Blade II,49,21,6.1,14,0.31
Calvin Tucker's Redneck Jamboree,26,6,tbd,,0.31
My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,,,,,0.31
TRON: Evolution,58,51,6,41,0.31
A Collection of Classic Games from the Intellivision,,,,,0.31
Math Play,,,tbd,,0.31
Bruce Lee: Quest of the Dragon,32,24,2.4,10,0.31
Spin Jam,,,,,0.31
KuruKuru Kururin,,,,,0.31
Disney's The Emperor's New Groove,66,8,7.2,6,0.31
Dragon Ball Z: Battle of Z,54,32,5.3,103,0.31
DmC: Devil May Cry,,,,,0.31
Disney's Stitch: Experiment 626,59,17,7.8,4,0.31
RPG Tsukuru 2,,,,,0.31
Yuu Yuu Hakusho 2: Kakutou no Sho,,,,,0.31
Orphen: Scion of Sorcery,54,15,5.8,8,0.31
NBA Live 08,73,11,6.2,5,0.31
Star Wars Episode III: Revenge of the Sith,73,22,7.8,19,0.3
Ultimate Spider-Man,62,4,7.3,12,0.3
Midtown Madness 3,76,41,8.3,30,0.3
Shrek Swamp Kart Speedway,27,5,8.9,19,0.3
Gameboy Gallery,,,,,0.3
Contra 4,83,38,8.4,45,0.3
Virtua Cop 2,,,,,0.3
Ehrgeiz,,,,,0.3
Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,,,,,0.3
Spyro: Attack of the Rhynocs,72,13,7.5,15,0.3
Monsters vs. Aliens,66,18,4.5,4,0.3
"Army Men World War: Land, Sea, Air",,,,,0.3
NASCAR 2011: The Game,62,24,4.1,14,0.3
BlazBlue: Chrono Phantasma,83,16,8.3,64,0.3
Dai-2-Ji Super Robot Taisen OG,,,,,0.3
Naruto: Ninja Destiny (US sales),,,,,0.3
Kingdoms of Amalur: Reckoning,81,25,6.6,1097,0.3
Jumping Flash!,,,,,0.3
Mario Party: Star Rush,68,37,6.8,16,0.3
Karaoke Revolution Party,78,25,tbd,,0.3
Burnout,78,18,7.9,18,0.3
Lizzie McGuire 3: Homecoming Havoc,59,6,tbd,,0.3
Chaos Legion,65,34,8.2,58,0.3
Puyo Puyo 7,,,,,0.3
Charlie and the Chocolate Factory,36,5,3.8,6,0.3
Neopets: The Darkest Faerie,61,18,8.5,30,0.3
Blazing Heroes,,,,,0.3
Naruto Shippuden: Ultimate Ninja Storm 4,81,11,8.5,51,0.3
Rhythm Tengoku,,,,,0.3
Super Robot Taisen W,,,,,0.3
Cart World Series,,,,,0.3
Shrek: Forever After,,,,,0.3
Batman: Arkham VR,75,59,7.3,89,0.3
Lumines ll,,,,,0.3
24: The Game,62,53,8.2,40,0.3
The Dukes of Hazzard II: Daisy Dukes It Out,53,5,tbd,,0.3
Famista '91,,,,,0.3
Madagascar,,,,,0.3
The King of Fighters XIII,77,26,8.2,76,0.3
Sniper Elite 3,,,6.6,26,0.3
Super Robot Taisen OG: Original Generations Gaiden,,,,,0.3
Lego Batman 3: Beyond Gotham,,,7.7,12,0.3
Decathlete,,,,,0.3
Tom Clancy's Splinter Cell 3D,53,32,5.5,26,0.3
Magna Carta 2,69,49,7,57,0.3
Looney Tunes: Duck Amuck,66,16,tbd,,0.3
Shin Megami Tensei: Persona 2: Innocent Sin,,,,,0.3
Romance of the Three Kingdoms VIII,77,14,8.9,17,0.3
Fossil Fighters (JP sales),,,,,0.3
Daikaijyuu Monogatari,,,,,0.3
Hard Hitter Tennis,,,tbd,,0.3
F1 2013,79,29,6.6,33,0.3
Harvest Moon: The Tale of Two Towns,,,,,0.3
Quake II,,,,,0.3
Monster Truck Madness 64,,,,,0.3
Crazy Taxi: Catch a Ride,48,14,5.9,8,0.3
Nounai Aeshe: IQ Suppli DS,,,,,0.3
Final Fantasy XI: Wings of the Goddess,63,4,5.8,5,0.3
PowerUp Heroes,61,13,7.5,10,0.3
Jonas,45,4,tbd,,0.3
Macross Digital Mission VF-X,,,,,0.3
Rayman 2: Revolution,90,16,8.2,42,0.3
Yu Yu Hakusho Ghost Files: Spirit Detective,,,,,0.3
Super Bomberman 5,,,,,0.3
One Piece Unlimited Cruise SP,46,20,7.3,14,0.3
Madden NFL 13,63,6,7.3,38,0.3
Army Men: Air Attack 2,74,8,5.3,4,0.3
NBA Live 2003,82,11,8.2,5,0.3
Stranglehold,77,22,7.9,48,0.3
Pride FC: Fighting Championships,73,19,8.6,7,0.3
Eternal Ring,62,13,5.3,9,0.3
Dragon Force,,,,,0.3
Dynasty Warriors 8: Xtreme Legends,,,,,0.3
Resident Evil Archives: Resident Evil,76,11,8.9,41,0.3
Dynasty Warriors 6,60,42,7.4,22,0.3
Silent Hill: Shattered Memories,73,28,7.5,43,0.3
Dragon Quest Builders: Revive Alefgard,,,,,0.3
Winning Post 2,,,,,0.3
Star Gladiator Episode: I Final Crusade,,,,,0.3
Dance Dance Revolution Universe 3,65,6,7.7,7,0.3
Showdown: Legends of Wrestling,55,24,6.1,7,0.3
Sword Art Online: Hollow Fragment,67,28,7.6,131,0.3
Imagine: Family Doctor,,,tbd,,0.3
Far East of Eden Zero,,,,,0.3
Full Spectrum Warrior,74,24,8,13,0.3
Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,,,,,0.3
The Sims 2: Pets,68,27,8,25,0.3
Wacky Races: Crash & Dash,,,,,0.3
Power Pro Kun Pocket 6,,,,,0.3
Power Pro Kun Pocket 10,,,,,0.3
Finding Nemo: The Continuing Adventures,,,tbd,,0.3
Spirit: Stallion of the Cimarron,46,5,tbd,,0.3
The Suite Life of Zack & Cody: Circle of Spies,,,,,0.3
Future Cop L.A.P.D.,,,,,0.3
MySims Party,64,9,tbd,,0.3
Hamster Tarou,,,,,0.3
Fist of the North Star: Ken's Rage 2,49,19,7,19,0.3
Shark Tale,69,23,tbd,,0.3
MLB SlugFest Loaded,77,30,9.5,4,0.3
Squinkies,,,tbd,,0.3
Rapala Pro Bass Fishing 2010,,,tbd,,0.3
Teenage Mutant Ninja Turtles,56,22,8.4,9,0.3
Capcom Classics Collection Remixed,72,37,7,5,0.3
1701 A.D.,79,30,8.3,38,0.3
Lego Star Wars: The Force Awakens,76,11,7,18,0.3
Little Deviants,57,62,5.5,53,0.3
Spider-Man 3,52,7,7.4,9,0.3
AMF Bowling 2004,48,6,4.4,8,0.3
N3: Ninety-Nine Nights,,,,,0.3
Scooby-Doo! Night of 100 Frights,,,,,0.3
Shrek the Third,70,16,6.5,4,0.3
Radiant Historia,85,30,9,81,0.29
Sorcery,70,52,7.3,57,0.29
RealSports Boxing,,,,,0.29
Imagine: Makeup Artist,,,tbd,,0.29
Harry Potter and the Order of the Phoenix,68,38,6.8,20,0.29
Grandia II,71,19,8.6,31,0.29
Shaun White Snowboarding: World Stage,72,33,8.7,30,0.29
Spider-Man: Friend or Foe,60,51,6.3,26,0.29
Guitar Hero: Van Halen,57,34,5.8,17,0.29
Dreamworks Madagascar Kartz,,,tbd,,0.29
Batman: The Brave and the Bold the Videogame,74,14,8,8,0.29
The Sims 2,90,61,8.8,676,0.29
Phineas and Ferb Ride Again,,,tbd,,0.29
Need for Speed Underground,77,9,8.2,25,0.29
Def Jam Rapstar,74,36,5.4,9,0.29
Power Pro Kun Pocket 4,,,,,0.29
Guardian Heroes,,,,,0.29
Outlaw Golf,72,23,6.9,9,0.29
Fisherman's Bait 2: Big Ol' Bass,,,,,0.29
MySims SkyHeroes,67,9,5.2,5,0.29
Mini Ninjas,73,44,8.4,38,0.29
Lupin the 3rd: Treasure of the Sorcerer King,67,16,tbd,,0.29
Disney Infinity,,,,,0.29
The LEGO Movie Videogame,,,5.6,14,0.29
Kurohyou: Ryu ga Gotoku Shinshou,,,,,0.29
Ben 10 Alien Force: Vilgax Attacks,,,7,4,0.29
NBA Street V3,88,36,8.4,16,0.29
Nicktoons: Battle for Volcano Island,59,6,tbd,,0.29
WinBack: Covert Operations,66,11,7.7,20,0.29
Kagero: Deception II,,,,,0.29
Syphon Filter: Dark Mirror,87,58,9,118,0.29
Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,,,,,0.29
Invizimals: Shadow Zone,,,9,4,0.29
Glory of Heracles,69,23,7.3,18,0.29
Rabbids: Alive & Kicking,,,,,0.29
Up,61,18,6.8,6,0.29
Modnation Racers: Road Trip,62,51,6.4,69,0.29
NBA Live 06,64,35,5.6,16,0.29
ExerBeat,60,9,7.6,5,0.29
J-League Victory Goal '96,,,,,0.29
Need for Speed: Most Wanted,82,19,8.5,525,0.29
Jeopardy! 2nd Edition,,,,,0.29
SD Gundam G Century,,,,,0.29
Ratchet & Clank: Size Matters,,,,,0.29
Front Mission Evolved,58,42,6,30,0.29
Ultimate Marvel vs. Capcom 3,80,48,7.7,93,0.29
Little King's Story,87,50,8.8,86,0.29
Atelier Iris 3: Grand Phantasm (US Sales),,,,,0.29
Itadaki Street 2: Neon Sign wa Bara Iro ni,,,,,0.29
Dynasty Warriors: Strikeforce,64,27,7.3,15,0.29
From TV Animation One Piece: Treasure Battle!,,,,,0.29
Alvin and the Chipmunks: The Squeakquel,,,tbd,,0.29
Dolphin,,,,,0.29
NieR,67,60,8.3,126,0.29
Zoo Tycoon 2 DS,60,17,5.4,7,0.29
Area 51,72,43,8.1,16,0.29
Deadpool,60,11,5.7,68,0.29
UEFA Euro 2016,72,7,6.6,8,0.29
Hamster Club 4: Shigessa Daidassou,,,,,0.29
Imagine: Fashion Designer World Tour,,,tbd,,0.29
Wanted: Weapons of Fate,61,56,7.1,25,0.29
Mega Man X8,68,23,8.5,63,0.29
The Chronicles of Riddick: Assault on Dark Athena,82,67,8.2,73,0.29
Ford Mustang: The Legend Lives,58,5,7.3,8,0.29
Fast Food,,,,,0.29
TouchMaster: Connect,,,tbd,,0.29
FlatOut: Head On,74,28,8.2,21,0.29
Jikkyou Powerful Pro Yakyuu 8,,,,,0.29
Jeremy McGrath Supercross 2000,,,,,0.29
Supercross 2000,,,,,0.29
War Gods,,,,,0.29
Viz,,,,,0.29
Top Gear Overdrive,,,,,0.29
Ken Griffey Jr.'s Slugfest,,,,,0.29
The New Tetris,,,,,0.29
Xena: Warrior Princess - The Talisman of Fate,,,,,0.29
The Godfather: Dons Edition,,,,,0.29
Duel Masters: Sempai Legends,69,19,8,5,0.29
Marvel Super Hero Squad,,,tbd,,0.29
John Deere: Harvest in the Heartland,43,7,tbd,,0.29
Harvest Moon: Magical Melody,69,14,8.8,17,0.29
Resident Evil: Revelations 2,,,6.8,48,0.29
Heroes of the Pacific,76,31,8.4,15,0.29
Prince of Persia: Rival Swords,70,30,7.7,21,0.29
The Lord of the Rings: The Third Age,74,25,7.8,19,0.29
Trace Memory,70,51,8.1,42,0.29
X-Men Legends II: Rise of Apocalypse,84,30,8.2,43,0.29
Nicktoons: Battle for Volcano Island,,,7,4,0.29
Just Dance Wii 2,,,,,0.29
Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,,,,,0.29
Borderlands: The Pre-Sequel,75,55,6.2,703,0.29
Madden NFL 08,76,6,6,4,0.29
DX Game of Life,,,,,0.29
Trauma Center: New Blood,77,43,8,20,0.29
Starhawk,77,71,7.8,188,0.29
Pirates of the Caribbean,65,30,7.4,27,0.29
FIFA Soccer 13,68,4,3.7,16,0.29
Ace Combat: Joint Assault,71,30,7.2,12,0.29
The Punisher,,,,,0.29
MLB Pennant Race,,,,,0.29
The BIGS 2,68,5,8.5,6,0.29
Shrek: Forever After,,,tbd,,0.29
Turning Point: Fall of Liberty,43,44,6.8,87,0.29
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,,,,,0.29
Karaoke Revolution Glee: Volume 3,,,tbd,,0.29
Sonic Boom: Shattered Crystal,47,21,6.3,160,0.29
Shrek Super Party,30,4,5.1,17,0.29
MLB Power Pros,83,12,8.4,45,0.29
Mah Jong Quest: Expeditions,,,tbd,,0.29
"Sakura Wars 4: Koi Seyo,Otome",,,,,0.29
"Sakura Wars: So Long, My Love",81,15,7.3,26,0.29
Dynasty Tactics,79,14,8.1,31,0.29
Call of Juarez: The Cartel,45,42,5.5,74,0.29
Snowboarding,,,,,0.29
Sesame Street: Cookie's Counting Carnival,,,tbd,,0.29
Angry Birds Star Wars,49,6,3.6,23,0.29
Metal Gear Solid V: Ground Zeroes,76,13,5.4,348,0.29
SimCity 4,84,36,8.7,268,0.29
James Bond 007: Legends,,,,,0.29
Puzzle Quest: Challenge of the Warlords,71,17,6.2,5,0.29
Dragon Ball Heroes: Ultimate Mission,,,,,0.29
One Piece Unlimited Cruise 2: Awakening of a Hero,,,,,0.29
Surf's Up,60,4,tbd,,0.29
Looney Tunes Racing,71,11,tbd,,0.29
Disgaea 5: Alliance of Vengeance,80,43,8.1,173,0.29
Final Fantasy X-2: International + Last Mission,,,,,0.29
Namco Museum Vol.2,,,,,0.29
Sengoku Basara: Samurai Heroes,65,18,8.8,13,0.29
Rayman 3: Hoodlum Havoc,76,21,8.6,38,0.29
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,,,,,0.29
Warriors Orochi 2,56,14,7.5,4,0.29
Feel the Magic XY/XX,75,55,8.1,18,0.29
Psi-Ops: The Mindgate Conspiracy,84,46,8.9,27,0.29
Tomba! 2: The Evil Swine Return,,,,,0.29
Dragon Quest: Shounen Yangus to Fushigi no Dungeon,,,,,0.29
Neopets Puzzle Adventure,70,12,tbd,,0.29
BeatMania Append 4thMix: The beat goes on,,,,,0.29
Romance of the Three Kingdoms III: Dragon of Destiny,,,,,0.29
Power Pro Kun Pocket 11,,,,,0.29
Sonic & All-Stars Racing Transformed,,,,,0.29
Dead Rising: Chop Till You Drop,61,30,6.5,35,0.29
Purr Pals,,,tbd,,0.29
Spyro: A Hero's Tail,62,13,8.3,10,0.29
NASCAR 08,59,29,5.2,30,0.29
Battle & Get! Pokemon Typing DS,,,,,0.29
World of Tanks,80,38,3.7,1466,0.29
Links 2004,80,41,9,9,0.29
PGA Tour 97,,,,,0.29
Majin and the Forsaken Kingdom,72,49,7.9,35,0.29
Assassin's Creed IV: Black Flag,86,5,7.7,207,0.29
Earthworm Jim,72,10,5.7,6,0.29
Tales of Phantasia,76,29,8.1,24,0.29
Bratz: Super Babyz,50,4,tbd,,0.28
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,,,,,0.28
Monster 4x4: Masters of Metal,48,9,8.3,13,0.28
SingStar Country,75,13,tbd,,0.28
VMX Racing,,,,,0.28
Hot Shots Golf: World Invitational,,,7.9,9,0.28
Harvest Moon DS Cute (US sales),,,,,0.28
Disney's Extreme Skate Adventure,70,6,tbd,,0.28
Dragon Ball GT: Transformation,69,12,8.2,26,0.28
Super Fire ProWrestling X,,,,,0.28
Battlefield: Hardline,,,4.1,65,0.28
International Superstar Soccer,,,,,0.28
Tigger's Honey Hunt,,,,,0.28
FIFA 15,82,9,4.2,383,0.28
The Warriors,85,55,8.2,21,0.28
Shadow Hearts,73,24,8.8,55,0.28
Dragon Ball Z: Budokai Tenkaichi 2,72,37,8.5,40,0.28
Haven: Call of the King,69,26,6.9,15,0.28
Street Hoops,58,22,8,4,0.28
Yu-Gi-Oh! Double Pack,,,,,0.28
X-Men: Reign of Apocalypse,61,10,tbd,,0.28
R: Racing Evolution,66,35,6.2,5,0.28
Netsu Chu! Pro Yakyuu 2003,,,,,0.28
Jewel Quest Mysteries: Curse of the Emerald Tear,,,,,0.28
The Golden Compass,40,17,4.8,16,0.28
ATV Quad Power Racing 2,70,18,9,4,0.28
Digimon Adventure: Anode Tamer,,,,,0.28
Hatsune Miku: Project Diva f,73,10,8.4,108,0.28
Fantastic 4: Flame On,,,,,0.28
Divinity: Original Sin,,,,,0.28
Marvel Nemesis: Rise of the Imperfects,58,34,7.5,20,0.28
The King of Fighters '95,,,,,0.28
F/A-18F Super Hornet,,,,,0.28
Final Fantasy VI Advance,92,25,8.4,190,0.28
LEGO The Lord of the Rings,54,8,5.6,35,0.28
Polaris,,,,,0.28
All Star Cheer Squad,,,tbd,,0.28
Viewtiful Joe,90,34,8.5,35,0.28
Triple Play 2000,,,,,0.28
DeathSmiles,76,29,8.4,47,0.28
Baby Pals,,,tbd,,0.28
Fable: The Journey,61,70,4.8,80,0.28
Bratz Ponyz,,,tbd,,0.28
Arcade Hits: Frisky Tom,,,,,0.28
Junior Brain Trainer 2,,,tbd,,0.28
Bladestorm: The Hundred Years' War,58,23,7.9,28,0.28
SAW,59,39,7.4,50,0.28
Chromehounds,71,60,7,72,0.28
Harry Potter and the Sorcerer's Stone,56,14,7.6,21,0.28
Unreal Championship 2: The Liandri Conflict,85,54,8.2,21,0.28
Kung Fu Chaos,68,41,8.5,27,0.28
Mega Man: Dr. Wily's Revenge,,,,,0.28
Reel Fishing: Angler's Dream,,,7.5,4,0.28
Shrek the Third,57,28,6.7,7,0.28
Godzilla: Domination!,,,,,0.28
Famista '92,,,,,0.28
Tales of the World: Radiant Mythology 3,,,,,0.28
Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,,,,,0.28
Jackass the Game,58,24,6.6,14,0.28
Mega Man II,,,,,0.28
Pirates of the Caribbean: Dead Man's Chest,52,34,8,17,0.28
Lord of Darkness,,,,,0.28
Hannah Montana: Spotlight World Tour,,,tbd,,0.28
Rocket Power: Beach Bandits,,,,,0.28
Carol Vorderman's Sudoku,75,4,tbd,,0.28
Operation Flashpoint: Red River,69,64,6.1,29,0.28
Transformers: Dark of the Moon,59,53,6.7,30,0.28
MX SuperFly featuring Ricky Carmichael,,,,,0.28
Surf's Up,56,5,7,4,0.28
Assassin's Creed II: Discovery,69,20,7.3,22,0.28
Syphon Filter: Dark Mirror,70,24,7.8,12,0.28
Conflict: Desert Storm II - Back to Bagdhad,,,,,0.28
Mission: Impossible - Operation Surma,64,30,7.8,10,0.28
Sesame Street: Elmo's A-to-Zoo Adventure,,,,,0.28
MLB 07: The Show,82,12,7.2,10,0.28
Kung Zhu,,,,,0.28
Pitfall: The Mayan Adventure,58,10,tbd,,0.28
Driver: Parallel Lines,69,41,6.9,74,0.28
Monster Hunter Stories,,,,,0.28
Ben 10 Ultimate Alien: Cosmic Destruction,,,tbd,,0.28
The Urbz: Sims In the City (US weekly sales),,,,,0.28
Mega Man ZX,76,37,8.3,32,0.28
Backyard Wrestling 2: There Goes the Neighborhood,46,23,4.7,10,0.28
Disney's Treasure Planet,68,6,tbd,,0.28
Guitar Hero: Van Halen,50,12,5.2,6,0.28
Dead or Alive,84,10,8.6,18,0.28
Dead to Rights: Retribution,60,44,5.9,27,0.28
Wild ARMs 5,71,26,7.5,22,0.28
Payday 2,,,,,0.28
NFL Blitz 20-02,76,22,8.9,15,0.28
Mega Man 7,,,,,0.28
El Shaddai: Ascension of the Metatron,78,46,7.5,40,0.28
Tony Hawk: Shred,56,5,6.7,6,0.28
Disney Channel: All Star Party,,,tbd,,0.28
Shrek: Ogres & Dronkeys,,,,,0.28
NCAA March Madness 2005,80,18,7.8,4,0.28
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",71,17,tbd,,0.28
NBA In The Zone,,,,,0.28
Alien: Isolation,,,8.2,113,0.28
Batman: The Brave and the Bold the Videogame,,,,,0.28
Corvette,,,tbd,,0.28
Kenka Bancho: Badass Rumble,70,21,7.5,6,0.28
Moshi Monsters: Moshlings Theme Park,,,tbd,,0.28
Cabela's Big Game Hunter 2012,,,tbd,,0.28
F1 ROC: Race of Champions,,,,,0.28
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,65,8,tbd,,0.28
Silent Hill 2: Restless Dreams,84,23,8.3,39,0.28
Sniper Elite 3,,,6.4,18,0.28
NES Remix,71,34,7.1,133,0.28
Skylanders: Trap Team,,,3.4,5,0.28
Soul Nomad & the World Eaters,,,,,0.28
Bass Strike,57,11,5.8,4,0.28
NHL Hitz 20-03,82,19,8.4,11,0.28
Bionic Commando,70,65,7.3,87,0.28
Monopoly Streets,66,18,6.6,16,0.28
Pac-Man Fever,54,10,6.3,6,0.28
Trivial Pursuit,66,13,7.1,7,0.28
Medieval Moves: Deadmund's Quest,61,41,6.5,17,0.28
Yu-Gi-Oh! World Championship 2008,,,,,0.28
Thief (2014),,,,,0.28
Real Pool,54,15,tbd,,0.28
Mister Mosquito,65,23,4.9,11,0.28
Tom and Jerry Tales,,,tbd,,0.28
Kakyuusei,,,,,0.28
Attack on Titan (KOEI),,,,,0.28
Rugby World Cup 2011,55,14,3.9,13,0.28
CSI: Deadly Intent,,,tbd,,0.28
Civilization II,,,,,0.28
Dynasty Warriors: Gundam,,,,,0.28
Madagascar,71,28,tbd,,0.28
The Smurfs: Dance Party,,,tbd,,0.28
Virtua Fighter 5 Online,89,36,7.6,62,0.28
Indiana Jones and the Staff of Kings,55,4,7.5,13,0.28
Angry Birds Star Wars,59,3,5.6,25,0.28
F-1 Grand Prix,,,,,0.28
SimCity 2000,,,,,0.28
Deer Hunter,,,8.5,17,0.28
Puyo Puyo! 15th Anniversary,,,,,0.28
Pokemon Box: Ruby & Sapphire,,,,,0.28
Yu-Gi-Oh! Monster Capsule Breed & Battle,,,,,0.28
Dave Mirra Freestyle BMX 2,78,15,7.7,10,0.28
One Piece: Unlimited World Red,71,28,7.3,46,0.28
Wappy Dog,,,tbd,,0.28
Warpath: Jurassic Park,,,,,0.28
Tak and the Guardians of Gross,,,tbd,,0.28
True Crime: New York City,60,43,7.8,17,0.28
Summer Heat Beach Volleyball,65,21,7.7,19,0.28
NCAA Basketball 09,55,4,tbd,,0.28
Avatar: The Last Airbender,56,15,5.8,8,0.28
Power Pro Kun Pocket 3,,,,,0.28
Castlevania: Aria of Sorrow,91,29,9.1,127,0.28
Myst III: Exile,57,9,7,4,0.28
Shin Megami Tensei: Strange Journey,80,26,8.7,69,0.28
Mobile Suit Gundam Side Story I: Senritsu no Blue,,,,,0.28
Armored Core: Project Phantasma,,,,,0.28
Army of Two: The Devil's Cartel,58,27,6.7,100,0.28
Donkey Kong GB: Dinky Kong & Dixie Kong,,,,,0.28
Kobitodzukan: Kobito Kansatsu Set,,,,,0.28
Nichibutsu Arcade Classics,,,,,0.28
FIFA Soccer 07,,,,,0.28
Patapon 3,74,41,7.2,35,0.27
Ice Age: Dawn of the Dinosaurs,75,12,8.3,6,0.27
Ace Attorney 6,,,,,0.27
Cabela's Trophy Bucks,,,tbd,,0.27
Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,,,,,0.27
Q-Ball: Billiards Master,65,9,tbd,,0.27
Mr. Do!,,,,,0.27
Tao Feng: Fist of the Lotus,65,32,6.5,8,0.27
Guitar Hero: Van Halen,59,33,4.7,9,0.27
Shin Nippon Pro Wrestling: Toukon Retsuden 2,,,,,0.27
Dragon Ball Z: Budokai 2,66,9,5.8,12,0.27
The Legend of Zelda: The Minish Cap(weekly JP sales),,,,,0.27
Over the Hedge,71,17,6.4,9,0.27
Motocross Maniacs Advance,69,11,tbd,,0.27
Resident Evil 2: Dual Shock Edition,,,,,0.27
Dynasty Warriors,,,,,0.27
M&M's Blast!,,,,,0.27
Siren: Blood Curse,78,42,8.1,87,0.27
NBA 2K12,,,5,7,0.27
Final Fantasy X International,,,,,0.27
Tiny Toon Adventures: Plucky's Big Adventure,,,,,0.27
NHL Hitz 20-02,79,20,8.7,11,0.27
Indy 500,,,,,0.27
GRID 2,78,51,5.8,156,0.27
Trivial Pursuit,,,tbd,,0.27
Evil Dead: Hail to the King,51,8,6,7,0.27
Need for Speed: The Run,64,6,3.6,21,0.27
Dragon Ball GT: Final Bout,,,,,0.27
Burstrick: Wake Boarding!!,,,,,0.27
Need for Speed: Most Wanted,,,,,0.27
Dave Mirra Freestyle BMX: Maximum Remix,67,11,8.1,7,0.27
The Evil Within,68,18,5.9,721,0.27
Mass Effect Trilogy,,,8,60,0.27
Rock Revolution,38,28,5.1,17,0.27
Dead Rising 2: Off the Record,72,48,7.5,60,0.27
WWII Aces,41,7,5.4,18,0.27
Guitar Hero Live,,,5.1,22,0.27
Beamrider,,,,,0.27
Athens 2004,61,57,7.2,13,0.27
Gunship,,,,,0.27
Jikkyou Powerful Pro Yakyuu Portable 4,,,,,0.27
